"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"AKAP13",2.76154609418252e-42,-0.735451755748307,0.423,0.767,6.86244204404356e-38,"AKAP13","Macrophage"
"FARP1",3.44644766008959e-42,-1.62269316435939,0.078,0.323,8.56442243532264e-38,"FARP1","Macrophage"
"CD302",4.32213744886107e-42,-0.872698047220203,0.34,0.658,1.07405115604198e-37,"CD302","Macrophage"
"ARHGAP4",9.33793542339638e-42,-0.84837302338834,0.256,0.58,2.320476952714e-37,"ARHGAP4","Macrophage"
"SLC2A3",1.36577229490186e-41,2.32702074095565,0.455,0.235,3.39394415283113e-37,"SLC2A3","Macrophage"
"RNF130",1.59101468806909e-41,-0.677666905253016,0.574,0.865,3.95367149985169e-37,"RNF130","Macrophage"
"RPS27",1.87855536217985e-41,0.662646453226746,0.933,0.965,4.66821007501692e-37,"RPS27","Macrophage"
"ANPEP",1.98588079070598e-41,3.1388421917239,0.348,0.13,4.93491376490435e-37,"ANPEP","Macrophage"
"SNX2",2.73157968200175e-41,-0.766090169841329,0.476,0.786,6.78797550977436e-37,"SNX2","Macrophage"
"CSTA",2.9845743674022e-41,2.61519519086767,0.326,0.109,7.41666730299448e-37,"CSTA","Macrophage"
"KRT14",3.86234659141068e-41,2.46556883754123,0.45,0.229,9.59793127965554e-37,"KRT14","Macrophage"
"NCF4",4.48201950426852e-41,-0.728934205099708,0.386,0.715,1.11378184681073e-36,"NCF4","Macrophage"
"OSBPL1A",5.00400240774009e-41,-1.30546808415757,0.119,0.385,1.24349459832341e-36,"OSBPL1A","Macrophage"
"MYO1G",5.69703293830817e-41,3.05319112082032,0.263,0.062,1.41571268516958e-36,"MYO1G","Macrophage"
"CNRIP1",5.82125410588452e-41,-1.33355197528643,0.121,0.39,1.4465816453123e-36,"CNRIP1","Macrophage"
"TYROBP",6.2509559366142e-41,0.640771525223697,0.954,0.978,1.55336255024863e-36,"TYROBP","Macrophage"
"NAMPT",7.12538400018544e-41,1.62799299822915,0.712,0.626,1.77065792404608e-36,"NAMPT","Macrophage"
"TECR",7.59479593903793e-41,-0.943857814300225,0.261,0.57,1.88730679085093e-36,"TECR","Macrophage"
"FOXO3",7.89271749297526e-41,-0.882058100505634,0.281,0.599,1.96134029700435e-36,"FOXO3","Macrophage"
"RPS29",9.17571550706628e-41,0.755558606485974,0.886,0.935,2.28016530350597e-36,"RPS29","Macrophage"
"DPP7",9.68485947354138e-41,-0.77160405505211,0.375,0.704,2.40668757917503e-36,"DPP7","Macrophage"
"HMGN2",1.05967798228805e-40,-0.677718170282869,0.412,0.73,2.63329978598581e-36,"HMGN2","Macrophage"
"AQP9",1.23936661308612e-40,7.26522252176187,0.144,0.001,3.07982603351901e-36,"AQP9","Macrophage"
"SPRED1",1.81347151421783e-40,-0.750341878306472,0.288,0.602,4.5064767128313e-36,"SPRED1","Macrophage"
"SEPT11",1.87088486025734e-40,-0.971497585144211,0.217,0.519,4.64914887773949e-36,"SEPT11","Macrophage"
"NEU1",2.42510244678196e-40,-0.968426637062639,0.235,0.538,6.02637958025318e-36,"NEU1","Macrophage"
"SLC16A10",3.0116628244789e-40,3.03040222366374,0.235,0.046,7.48398211883007e-36,"SLC16A10","Macrophage"
"PDCD4",3.45592629908808e-40,-1.40101302810321,0.134,0.402,8.58797685323388e-36,"PDCD4","Macrophage"
"RPL41",6.07836853103701e-40,0.574437727016202,0.969,0.989,1.5104745799627e-35,"RPL41","Macrophage"
"RPS20",6.33811931133816e-40,0.958477376265439,0.845,0.914,1.57502264886753e-35,"RPS20","Macrophage"
"EIF1AY",8.03373883584224e-40,-2.74987643651573,0.006,0.175,1.9963841007068e-35,"EIF1AY","Macrophage"
"SESN3",9.28370504601034e-40,-1.57169358375511,0.075,0.308,2.30700070393357e-35,"SESN3","Macrophage"
"TNFRSF25",9.42295219435382e-40,-2.79487693783232,0.02,0.206,2.34160362029692e-35,"TNFRSF25","Macrophage"
"CHCHD10",1.07012928209258e-39,-0.777090639250669,0.323,0.647,2.65927126600007e-35,"CHCHD10","Macrophage"
"WSB1",1.27761313999396e-39,-0.662108617890918,0.495,0.794,3.174868652885e-35,"WSB1","Macrophage"
"ITPR2",1.35444420316213e-39,-0.960773871063416,0.254,0.561,3.3657938448579e-35,"ITPR2","Macrophage"
"LAPTM5",2.38446603511215e-39,0.79489063222934,0.842,0.896,5.9253980972537e-35,"LAPTM5","Macrophage"
"S100A12",2.60485612159648e-39,6.0211224620232,0.142,0.002,6.47306746216724e-35,"S100A12","Macrophage"
"INTS6",2.6230935986648e-39,-0.888673804591628,0.269,0.577,6.51838759268202e-35,"INTS6","Macrophage"
"FXYD6",2.92094951941969e-39,-1.55095331364259,0.093,0.334,7.25855955575794e-35,"FXYD6","Macrophage"
"ARHGAP24",2.98435302409482e-39,-1.50357413808628,0.08,0.314,7.41611726487563e-35,"ARHGAP24","Macrophage"
"ADRB2",2.9934592408932e-39,-1.29118967428792,0.093,0.337,7.43874621361959e-35,"ADRB2","Macrophage"
"PMP22",3.07591927930525e-39,-0.774407493756987,0.488,0.789,7.64365940907354e-35,"PMP22","Macrophage"
"MPEG1",3.26385649635194e-39,-0.704325183694658,0.502,0.815,8.11068339343457e-35,"MPEG1","Macrophage"
"TUBB6",3.7942279832371e-39,-1.15473756498156,0.217,0.502,9.4286565383442e-35,"TUBB6","Macrophage"
"CCL13",4.04007827680967e-39,-0.945317216484417,0.304,0.603,1.0039594517872e-34,"CCL13","Macrophage"
"RPS26",4.67647097104146e-39,-0.552223487926336,0.579,0.891,1.1621030363038e-34,"RPS26","Macrophage"
"RPL38",4.81416826706313e-39,0.935658171212778,0.843,0.894,1.19632081436519e-34,"RPL38","Macrophage"
"JMJD1C",9.21094573971443e-39,-0.725140204958593,0.474,0.782,2.28892001631904e-34,"JMJD1C","Macrophage"
"GOLGB1",9.76315114758941e-39,-0.8837698141244,0.273,0.594,2.42614306017597e-34,"GOLGB1","Macrophage"
"ABCD4",1.06835078565415e-38,-1.89750252309286,0.066,0.286,2.65485170235056e-34,"ABCD4","Macrophage"
"TUFM",1.93641868270429e-38,-1.07708032086182,0.235,0.526,4.81200042652017e-34,"TUFM","Macrophage"
"AKR1A1",2.0090466108967e-38,-0.743609670364574,0.342,0.663,4.9924808280783e-34,"AKR1A1","Macrophage"
"HLA-DQA1",2.03653965635479e-38,1.00431169887358,0.783,0.649,5.06080104604166e-34,"HLA-DQA1","Macrophage"
"MLEC",2.49680936474565e-38,-1.06351065614075,0.187,0.467,6.20457127139295e-34,"MLEC","Macrophage"
"HNRNPU",3.04877893742754e-38,-0.623128324155562,0.64,0.892,7.57621565950745e-34,"HNRNPU","Macrophage"
"TTC3",4.43667702609338e-38,-0.919604766203535,0.187,0.467,1.1025142409842e-33,"TTC3","Macrophage"
"LRP3",6.84033640983564e-38,-3.1305734966865,0.019,0.196,1.69982359784416e-33,"LRP3","Macrophage"
"CMKLR1",7.94073574415619e-38,-0.972683507913918,0.217,0.506,1.97327283242281e-33,"CMKLR1","Macrophage"
"TMEM37",9.15549134428063e-38,-0.993055701437199,0.191,0.48,2.27513959905374e-33,"TMEM37","Macrophage"
"KDM5D",1.01352851409496e-37,-7.95802041663832,0,0.152,2.51861835752598e-33,"KDM5D","Macrophage"
"C3AR1",1.04904590873704e-37,-0.615952899643802,0.413,0.738,2.60687908321155e-33,"C3AR1","Macrophage"
"PARVB",1.16555921491337e-37,-1.04530709535547,0.191,0.472,2.89641464905973e-33,"PARVB","Macrophage"
"CLTC",1.24381556544576e-37,-0.720630111334163,0.427,0.728,3.09088168013272e-33,"CLTC","Macrophage"
"SNX29",1.60330848818338e-37,-0.902537931294073,0.16,0.428,3.98422159313569e-33,"SNX29","Macrophage"
"TBC1D14",1.65593032295454e-37,-1.0444518501545,0.157,0.423,4.11498685254202e-33,"TBC1D14","Macrophage"
"CREG1",2.16942969386681e-37,-0.653947427642045,0.526,0.821,5.39103278925903e-33,"CREG1","Macrophage"
"BCLAF1",2.49202581389969e-37,-0.886863452584226,0.256,0.564,6.19268414754073e-33,"BCLAF1","Macrophage"
"LRP1",2.53158833146363e-37,-0.636386867407128,0.39,0.722,6.29099700368713e-33,"LRP1","Macrophage"
"ABCG2",2.5435577928893e-37,-4.43622312503604,0.007,0.168,6.3207411153299e-33,"ABCG2","Macrophage"
"NFATC1",3.00906032918445e-37,-1.75181471247308,0.078,0.305,7.47751491802336e-33,"NFATC1","Macrophage"
"HOMER3",4.1065944313177e-37,-0.951328366271582,0.186,0.462,1.02048871618245e-32,"HOMER3","Macrophage"
"TNFAIP2",4.11062798125102e-37,-0.487684548312687,0.409,0.747,1.02149105334088e-32,"TNFAIP2","Macrophage"
"GIMAP8",4.49375254526014e-37,-1.57685073892529,0.08,0.307,1.11669750749714e-32,"GIMAP8","Macrophage"
"PLEKHA1",7.61111415097543e-37,-2.207813764004,0.043,0.239,1.89136186651739e-32,"PLEKHA1","Macrophage"
"CLTA",7.61861441692275e-37,-0.59937050487446,0.553,0.836,1.8932256826053e-32,"CLTA","Macrophage"
"NISCH",9.37279236073403e-37,-0.913930381822565,0.177,0.45,2.32913890164241e-32,"NISCH","Macrophage"
"PLA2G15",9.51344623564161e-37,-1.03367180946791,0.159,0.423,2.36409138955694e-32,"PLA2G15","Macrophage"
"NAV2",1.03522439881335e-36,-2.61076386381238,0.024,0.203,2.57253263105117e-32,"NAV2","Macrophage"
"RPS28",1.24079021219648e-36,0.592686971275065,0.924,0.957,3.08336367730826e-32,"RPS28","Macrophage"
"SNCA",1.8583493551577e-36,-1.09544089647466,0.152,0.416,4.61799814756688e-32,"SNCA","Macrophage"
"NINJ1",1.90161772319835e-36,-0.7005467107115,0.442,0.762,4.72552004214789e-32,"NINJ1","Macrophage"
"EEA1",1.91405950840452e-36,-0.912305701139256,0.193,0.472,4.75643787838523e-32,"EEA1","Macrophage"
"VPS13C",1.98320212527729e-36,-0.770189677404371,0.264,0.566,4.92825728131406e-32,"VPS13C","Macrophage"
"SOD2",2.53054761789059e-36,1.44327151189686,0.767,0.738,6.28841083045813e-32,"SOD2","Macrophage"
"GAS7",2.71479619819834e-36,-0.874018202838575,0.256,0.547,6.74626855252288e-32,"GAS7","Macrophage"
"KCNJ5",3.03877835594185e-36,-2.37296893536022,0.036,0.224,7.55136421451549e-32,"KCNJ5","Macrophage"
"ALDH1A1",3.1736446726667e-36,-1.22913628209645,0.148,0.401,7.88650701157675e-32,"ALDH1A1","Macrophage"
"RNASET2",4.18972375206073e-36,-0.541737408577779,0.585,0.864,1.04114635238709e-31,"RNASET2","Macrophage"
"CD4",5.74229139820677e-36,-0.677361558195803,0.414,0.735,1.42695941245438e-31,"CD4","Macrophage"
"MCOLN1",6.74188456416165e-36,-0.87360475939564,0.269,0.56,1.67535831419417e-31,"MCOLN1","Macrophage"
"ITM2B",7.06246998871975e-36,-0.442933340501441,0.88,0.97,1.75502379219686e-31,"ITM2B","Macrophage"
"KCNQ1",9.70071601097303e-36,-1.1729918294151,0.127,0.373,2.4106279287268e-31,"KCNQ1","Macrophage"
"EPS15",1.05075628939317e-35,-0.870159190109325,0.251,0.544,2.61112937914203e-31,"EPS15","Macrophage"
"CD74",1.16837133920695e-35,0.580625401113655,0.98,0.986,2.90340277792926e-31,"CD74","Macrophage"
"OTULINL",1.21015300035338e-35,-0.956263451565621,0.203,0.478,3.00723020587816e-31,"OTULINL","Macrophage"
"VAMP5",1.52594141219668e-35,2.08312205312144,0.465,0.272,3.79196440930874e-31,"VAMP5","Macrophage"
"TMEM14C",1.54701102963275e-35,-0.716522505489678,0.314,0.622,3.84432240863738e-31,"TMEM14C","Macrophage"
"S100A10",1.77532450202437e-35,0.848005347356595,0.936,0.948,4.41168138753056e-31,"S100A10","Macrophage"
"DCAF12",1.92230904485628e-35,-1.18165508696889,0.145,0.397,4.77693797646787e-31,"DCAF12","Macrophage"
"RPSA",2.07587638562842e-35,-0.533496133521527,0.669,0.898,5.15855281828662e-31,"RPSA","Macrophage"
"MTURN",2.09264486340702e-35,-2.51548180461486,0.033,0.214,5.20022248556644e-31,"MTURN","Macrophage"
"COMT",2.68805911635051e-35,-0.760248250450536,0.452,0.75,6.67982690413102e-31,"COMT","Macrophage"
"SERPINB6",2.9682253341013e-35,-0.710725451643094,0.315,0.628,7.37603995524172e-31,"SERPINB6","Macrophage"
"EIF4B",3.50238001222286e-35,-0.751216365135021,0.357,0.671,8.7034143303738e-31,"EIF4B","Macrophage"
"FPR1",3.74305072985604e-35,2.79295310465932,0.338,0.139,9.30148106369226e-31,"FPR1","Macrophage"
"C2",3.93636693928774e-35,-0.905978351481747,0.259,0.545,9.78187184413003e-31,"C2","Macrophage"
"ROCK2",4.08385820811154e-35,-1.1433264959342,0.131,0.37,1.01483876471572e-30,"ROCK2","Macrophage"
"TLR4",5.56523653462767e-35,-0.766851155269505,0.255,0.549,1.38296127885498e-30,"TLR4","Macrophage"
"CCDC141",6.78247642198834e-35,-3.60969380309116,0.013,0.172,1.6854453908641e-30,"CCDC141","Macrophage"
"TPST2",7.02584790789972e-35,-0.871022470403071,0.153,0.41,1.74592320511308e-30,"TPST2","Macrophage"
"CLDN4",7.32496065563652e-35,-4.77637971215097,0.008,0.159,1.82025272292568e-30,"CLDN4","Macrophage"
"NCKAP1L",7.60530686824947e-35,-0.643768985500859,0.386,0.707,1.88991875675999e-30,"NCKAP1L","Macrophage"
"DHRS4L2",8.11636095937384e-35,-1.03584280566234,0.156,0.416,2.0169156984044e-30,"DHRS4L2","Macrophage"
"FOXP1",8.66620912486779e-35,-0.713739329524712,0.285,0.586,2.15355296752965e-30,"FOXP1","Macrophage"
"GPAA1",1.11825256083588e-34,-1.11114483210609,0.118,0.352,2.77885761367716e-30,"GPAA1","Macrophage"
"BRD2",1.45350028198212e-34,-0.809711059218598,0.34,0.634,3.61194820072556e-30,"BRD2","Macrophage"
"TBC1D9",1.60969708905753e-34,-1.00234328485099,0.121,0.365,4.00009726630797e-30,"TBC1D9","Macrophage"
"SRSF7",1.94245771176787e-34,-0.660069617361463,0.38,0.695,4.82700741374317e-30,"SRSF7","Macrophage"
"COLGALT1",1.98353319943284e-34,-0.812085223538212,0.246,0.53,4.92908000059061e-30,"COLGALT1","Macrophage"
"PLSCR1",2.20248959610857e-34,1.90799228798552,0.445,0.251,5.4731866463298e-30,"PLSCR1","Macrophage"
"EPB41L1",2.70976654677696e-34,-1.60958160994207,0.067,0.273,6.73376986874075e-30,"EPB41L1","Macrophage"
"DIP2B",2.80288307783662e-34,-1.7229170110241,0.086,0.298,6.96516444842401e-30,"DIP2B","Macrophage"
"CALM3",3.15050787417619e-34,-0.673575561322377,0.486,0.753,7.82901206732785e-30,"CALM3","Macrophage"
"YWHAB",4.25288988797719e-34,-0.509897370932975,0.625,0.871,1.05684313716233e-29,"YWHAB","Macrophage"
"FCGR3A",5.64051041446571e-34,1.6309636525482,0.554,0.407,1.40166683799473e-29,"FCGR3A","Macrophage"
"VAT1",7.12397885995328e-34,-1.00276863039721,0.187,0.454,1.77030874669839e-29,"VAT1","Macrophage"
"BOD1L1",8.64930098804214e-34,-0.649377634907515,0.267,0.561,2.14935129552847e-29,"BOD1L1","Macrophage"
"IL18",8.98476787291265e-34,-1.03298547634213,0.186,0.446,2.23271481641879e-29,"IL18","Macrophage"
"TBC1D4",1.25549762720367e-33,-2.49269495791069,0.026,0.193,3.11991160360112e-29,"TBC1D4","Macrophage"
"ITGAM",1.3151792129112e-33,-0.677153212233035,0.348,0.645,3.26822034408434e-29,"ITGAM","Macrophage"
"CYFIP1",1.43020100485548e-33,-0.820248888406666,0.276,0.555,3.55404949706588e-29,"CYFIP1","Macrophage"
"ALDH9A1",2.20985308404579e-33,-1.34474706483629,0.124,0.352,5.49148491385379e-29,"ALDH9A1","Macrophage"
"SLC18B1",2.6392066524121e-33,-1.41913812170602,0.059,0.254,6.55842853124406e-29,"SLC18B1","Macrophage"
"ATRX",2.98334451458355e-33,-0.779854714076432,0.302,0.588,7.41361111874011e-29,"ATRX","Macrophage"
"ADH5",3.30318039004215e-33,-0.973237994105515,0.182,0.434,8.20840326925473e-29,"ADH5","Macrophage"
"CELF1",3.30895593130121e-33,-0.631163135604776,0.307,0.605,8.2227554892835e-29,"CELF1","Macrophage"
"TACC1",3.40681534792538e-33,-0.675364588986262,0.458,0.765,8.46593613959457e-29,"TACC1","Macrophage"
"SPTLC2",3.60137362714398e-33,-1.23618418480733,0.116,0.35,8.94941346345278e-29,"SPTLC2","Macrophage"
"RACK1",4.09521670362179e-33,-0.410127146118387,0.81,0.956,1.01766135085001e-28,"RACK1","Macrophage"
"APPL1",4.48766421669089e-33,-1.10941237272572,0.172,0.428,1.11518455784769e-28,"APPL1","Macrophage"
"RCSD1",5.03683282126076e-33,-0.879411473036763,0.174,0.434,1.2516529560833e-28,"RCSD1","Macrophage"
"ABHD12",6.91186443127533e-33,-1.00772719630323,0.187,0.439,1.71759831117192e-28,"ABHD12","Macrophage"
"CNPY3",8.68966716024836e-33,-0.584141458013862,0.31,0.617,2.15938228932172e-28,"CNPY3","Macrophage"
"DDAH2",9.07380793660213e-33,-0.532726494136837,0.394,0.712,2.25484127224563e-28,"DDAH2","Macrophage"
"SNX13",1.21006662107791e-32,-1.21104558579148,0.119,0.351,3.0070155533786e-28,"SNX13","Macrophage"
"ATRN",1.3029020669797e-32,-1.60121012263227,0.065,0.262,3.23771163644454e-28,"ATRN","Macrophage"
"HNRNPUL1",1.3589558032935e-32,-0.889107150975319,0.225,0.494,3.37700517118436e-28,"HNRNPUL1","Macrophage"
"CAT",1.59436833603659e-32,-0.731279093130412,0.25,0.53,3.96200531505092e-28,"CAT","Macrophage"
"EMP1",1.60210150501249e-32,-0.789624765993617,0.444,0.71,3.98122223995604e-28,"EMP1","Macrophage"
"PRMT1",1.60400147153932e-32,-0.876890017345426,0.136,0.376,3.98594365677521e-28,"PRMT1","Macrophage"
"FLI1",2.07321938186425e-32,-0.957070128295527,0.179,0.433,5.15195016393266e-28,"FLI1","Macrophage"
"RGL2",2.50154955515386e-32,-1.48865552662012,0.087,0.295,6.21635064455735e-28,"RGL2","Macrophage"
"THBD",2.5382674424628e-32,2.3716305906015,0.381,0.191,6.30759459452006e-28,"THBD","Macrophage"
"NPDC1",2.9712015022412e-32,-1.35970055046726,0.049,0.233,7.38343573306939e-28,"NPDC1","Macrophage"
"SPOP",3.46693125692344e-32,-1.25051434300545,0.124,0.352,8.61532417345476e-28,"SPOP","Macrophage"
"CD83",3.69593984681825e-32,-0.681801441716637,0.61,0.854,9.18441051934335e-28,"CD83","Macrophage"
"AKAP9",3.71343951158467e-32,-0.639266316499971,0.279,0.58,9.2278971862879e-28,"AKAP9","Macrophage"
"EIF3L",3.92097537167738e-32,-0.69426328159036,0.313,0.594,9.7436237986183e-28,"EIF3L","Macrophage"
"DEPTOR",6.10035849677972e-32,-2.25153786059705,0.041,0.215,1.51593908644976e-27,"DEPTOR","Macrophage"
"WDFY2",6.11476152921877e-32,-0.987641573149444,0.14,0.377,1.51951824001087e-27,"WDFY2","Macrophage"
"EPHX1",1.56015792203939e-31,-1.03819088050302,0.162,0.404,3.87699243626788e-27,"EPHX1","Macrophage"
"CCNI",1.56949022277244e-31,-0.572010338953953,0.538,0.822,3.90018320358952e-27,"CCNI","Macrophage"
"PGLS",1.64452153282618e-31,-0.707502274162282,0.332,0.625,4.08663600907307e-27,"PGLS","Macrophage"
"NAGK",1.90366118812913e-31,-0.562398364485031,0.381,0.668,4.7305980525009e-27,"NAGK","Macrophage"
"NCOA1",2.07667547562208e-31,-0.991752159237769,0.137,0.374,5.16053855692086e-27,"NCOA1","Macrophage"
"SERF2",2.61387432443076e-31,0.546133323439627,0.935,0.964,6.49547769621045e-27,"SERF2","Macrophage"
"STK17B",2.68010158540131e-31,-0.727833189380693,0.285,0.564,6.66005243972227e-27,"STK17B","Macrophage"
"NFIC",2.72512430102062e-31,-0.709590805939965,0.253,0.532,6.77193388803624e-27,"NFIC","Macrophage"
"RPL19",2.79067279344064e-31,-0.32740365414697,0.913,0.988,6.93482189169999e-27,"RPL19","Macrophage"
"FCN1",3.16892179181658e-31,2.33901445070383,0.242,0.069,7.87477065266421e-27,"FCN1","Macrophage"
"H1FX",3.47091069731645e-31,-0.584501843530192,0.302,0.595,8.62521308283139e-27,"H1FX","Macrophage"
"LPP",4.15362556657359e-31,-0.811676085538363,0.211,0.477,1.03217595329354e-26,"LPP","Macrophage"
"TPM1",4.25029182488668e-31,-0.799919327055451,0.139,0.378,1.05619751848434e-26,"TPM1","Macrophage"
"RPL6",4.79213652460051e-31,-0.375003114848592,0.885,0.98,1.19084592636323e-26,"RPL6","Macrophage"
"KRT10",4.99850352050755e-31,-0.63153852386897,0.268,0.555,1.24212812484613e-26,"KRT10","Macrophage"
"COL1A1",5.18878959696671e-31,2.46562878991549,0.373,0.191,1.28941421484623e-26,"COL1A1","Macrophage"
"KMT2A",5.8086257596773e-31,-1.16605468140275,0.15,0.386,1.44344350127981e-26,"KMT2A","Macrophage"
"QPRT",7.49732468405696e-31,-3.12741046584422,0.011,0.152,1.86308518398815e-26,"QPRT","Macrophage"
"DDX5",7.64599352515714e-31,-0.44339173993357,0.725,0.917,1.90002939100155e-26,"DDX5","Macrophage"
"MDH1",7.64952454060398e-31,-0.761938471323237,0.233,0.497,1.90090684834009e-26,"MDH1","Macrophage"
"IGKC",7.786446426139e-31,-2.30292858431289,0.022,0.174,1.93493193689554e-26,"IGKC","Macrophage"
"SH2B3",8.08120145001029e-31,-0.733680909728579,0.257,0.532,2.00817856032756e-26,"SH2B3","Macrophage"
"DYRK2",9.08549187309506e-31,-1.49921061002816,0.066,0.256,2.25774473046412e-26,"DYRK2","Macrophage"
"GIMAP1",9.49002295189313e-31,-1.09969212409662,0.165,0.406,2.35827070354544e-26,"GIMAP1","Macrophage"
"GHDC",1.00852098287877e-30,-1.54714857609699,0.065,0.254,2.50617464245373e-26,"GHDC","Macrophage"
"NAGA",1.01039651212468e-30,-0.739073010571457,0.215,0.476,2.51083533262984e-26,"NAGA","Macrophage"
"SFPQ",1.02788151163442e-30,-0.642080891212525,0.432,0.721,2.55428555641153e-26,"SFPQ","Macrophage"
"KDM6B",1.04892674135393e-30,-0.873765838073691,0.315,0.586,2.6065829522645e-26,"KDM6B","Macrophage"
"PPM1K",1.05942819410167e-30,-1.61250628497223,0.056,0.238,2.63267906234265e-26,"PPM1K","Macrophage"
"PIK3IP1",1.42573226755085e-30,-1.1205301832605,0.095,0.303,3.54294468486385e-26,"PIK3IP1","Macrophage"
"ADAM15",1.4391593246367e-30,-1.00165903917877,0.134,0.357,3.5763109217222e-26,"ADAM15","Macrophage"
"APC",1.89931015133913e-30,-1.22808934686869,0.125,0.343,4.71978572607773e-26,"APC","Macrophage"
"HMGN1",2.03763216302615e-30,-0.690821474764714,0.289,0.567,5.06351592511997e-26,"HMGN1","Macrophage"
"RIOK2",2.08429539667211e-30,-1.96627955571235,0.045,0.216,5.1794740607302e-26,"RIOK2","Macrophage"
"CTSD",2.46700483488736e-30,-0.395246456824186,0.778,0.936,6.1305070146951e-26,"CTSD","Macrophage"
"POGZ",2.47100804118929e-30,-1.09298427344473,0.117,0.334,6.14045498235539e-26,"POGZ","Macrophage"
"KIAA0930",2.56242913054103e-30,-0.730413154108932,0.268,0.545,6.36763638939447e-26,"KIAA0930","Macrophage"
"ZCCHC24",2.614498194359e-30,-1.64198065291787,0.066,0.255,6.49702801298211e-26,"ZCCHC24","Macrophage"
"ANXA4",3.15409063302437e-30,-0.915565006080974,0.326,0.594,7.83791522306556e-26,"ANXA4","Macrophage"
"LRRC58",3.82304279083408e-30,-1.1816566840792,0.12,0.335,9.50026133522268e-26,"LRRC58","Macrophage"
"ATP5F1B",3.86313203314016e-30,-0.6158226627142,0.4,0.696,9.59988310235331e-26,"ATP5F1B","Macrophage"
"CCDC186",3.90345875584111e-30,-1.1559746498336,0.15,0.378,9.70009500826516e-26,"CCDC186","Macrophage"
"HACD4",4.42078096524274e-30,-0.969979680136231,0.144,0.375,1.09856406986282e-25,"HACD4","Macrophage"
"RAP2A",5.11007696503224e-30,-1.07427667732471,0.113,0.325,1.26985412581051e-25,"RAP2A","Macrophage"
"SPATS2L",5.20656145301395e-30,-0.70885882583728,0.264,0.538,1.29383052107397e-25,"SPATS2L","Macrophage"
"TMBIM4",5.54252419345335e-30,-0.521267096802984,0.449,0.737,1.37731726207316e-25,"TMBIM4","Macrophage"
"TSPAN33",5.97083582006014e-30,-0.816473352736684,0.157,0.391,1.48375270128494e-25,"TSPAN33","Macrophage"
"PLXDC1",6.28727309422025e-30,-1.87134068690134,0.047,0.219,1.56238736391373e-25,"PLXDC1","Macrophage"
