,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BTG2,192.665638853941,1.5225982992116807,0.5632748354136708,2.7031179159521295,0.006869237273383335,0.4603594102513042
FNDC1,21.9109024617352,2.2793772178075513,0.8480807280299067,2.6876889693066714,0.00719483791557456,0.47386691099128997
TMSB10,1115.1460202263274,-1.2277484723888228,0.4608062678021123,-2.6643484652341245,0.007713761120771547,0.49943334714147974
ABHD2,45.12682471766102,1.7512258066796351,0.6590140056096072,2.6573423201525133,0.007875942428424784,0.5014350012763779
PLTP,78.11781486575006,1.7554856663695897,0.6635730270484337,2.645504857510518,0.008156911588175083,0.5108098732267019
MAMDC2,24.764971034168255,2.4870665985156015,0.9471524613816265,2.6258355438233014,0.00864365680711695,0.5325607903739797
SULF1,147.56130667490277,-1.4601360552177611,0.558978381474627,-2.6121512094364228,0.008997444923015185,0.5455593588240953
CEBPB,153.89728901964054,-1.360737126353108,0.5223593653728108,-2.604982731346153,0.009187889059833304,0.5484021282588003
COL27A1,27.241853775513057,2.0378846173497527,0.7848137975467342,2.5966472859167595,0.009413853629288121,0.5532449363673941
PCSK1N,30.774998508902286,2.2835467121087265,0.8865021529035151,2.5759065611172436,0.009997765973127602,0.5757174635200738
HIST1H1C,23.184885117177288,2.5497346479491676,0.9931447497201039,2.567334367591184,0.010248373696168852,0.5757174635200738
AR,119.44005885084529,1.4953769401414967,0.5820411386973577,2.5691945821703226,0.010193520230296559,0.5757174635200738
ABLIM1,40.734611924685126,2.136199176760453,0.8389511017079337,2.5462737606656525,0.010887976312047059,0.6027836161162284
FKBP11,37.37994187827429,-1.6131589915092837,0.6361356765852669,-2.5358725361366488,0.011216755279852445,0.612114359557662
FHL2,21.868425496525532,-1.7682679217636974,0.7026406430505215,-2.5166035287778747,0.011849208245188514,0.6339070748752034
BHLHE40,46.47422733699899,-1.572319018847548,0.625505636882866,-2.5136768178189657,0.011947986751574513,0.6339070748752034
ATP13A3,32.550689856419964,-1.5957499487281341,0.6368004180469178,-2.5058870935140676,0.012214461652753297,0.6391677193632547
IGFBP7,2094.170336542392,-1.2038858578573937,0.4819421899784733,-2.497988104986548,0.012490038476461022,0.6413582188274981
RPS7,1094.3823110913604,-1.120692918527408,0.4491572517504862,-2.4951014687167294,0.012592111626194336,0.6413582188274981
HSPA2,34.495594346299924,-1.883986263788237,0.7567562650202947,-2.4895548948480952,0.012790316485795527,0.6428816970491962
OSR2,155.55681245996584,1.3054780569389832,0.5259967598131444,2.481912735361227,0.013067927373183486,0.648304968383908
WNT4,19.81109977198981,2.141489188550159,0.8795179536708393,2.434844200294306,0.014898202892934536,0.7296299365514093
